Date,AXP,KHC,LSXMA,MCK,CVX,VRSN,TMUS,RH,JNJ,USB,BK,STOR,OXY,KR,LSXMK,GM,GL,FWONK,MMC,LILAK,MDLZ,LILA,SPY,UPS,FND,MA,LBRDA,SNOW,KO,STNE,AAPL,VOO,ATVI,DVA,PARA,ALLY,HPQ,BAC,C,CE,V,MCO,PG,AON,MKL,AMZN
2017-01-03 00:00:00,68.568115234375,66.69978332519531,33.92330551147461,139.13186645507812,90.23149871826172,77.30999755859375,58.31999969482422,31.149999618530273,98.21746826171875,41.8067741394043,40.528038024902344,,59.11219024658203,29.693477630615234,33.529991149902344,30.53614044189453,70.12691497802734,31.5,60.796592712402344,21.139360427856445,39.141292572021484,21.969839096069336,202.08523559570312,94.94768524169922,,101.49384307861328,71.13999938964844,,34.231300354003906,,27.133331298828125,184.95327758789062,35.32467269897461,65.08999633789062,55.34157943725586,16.27167510986328,12.282252311706543,19.75568962097168,49.89787673950195,69.19988250732422,76.24205780029297,89.83678436279297,70.36957550048828,105.3104248046875,912.6699829101562,37.68349838256836
2017-01-04 00:00:00,69.69216918945312,66.31877136230469,34.25762176513672,140.21717834472656,90.20853424072266,78.95999908447266,58.81999969482422,31.68000030517578,98.0563735961914,42.1154899597168,41.16181564331055,,58.466026306152344,29.27080726623535,33.874141693115234,32.22148895263672,70.95382690429688,31.790000915527344,61.17282485961914,21.384180068969727,39.097660064697266,22.233741760253906,203.28749084472656,94.97242736816406,,102.45690155029297,72.97000122070312,,34.10847091674805,,27.102954864501953,186.0446319580078,36.01882553100586,66.30999755859375,56.501861572265625,16.669368743896484,12.472479820251465,20.123964309692383,50.57316589355469,70.34001159667969,76.86539459228516,91.36121368408203,70.62028503417969,106.46613311767578,914.8900146484375,37.85900115966797
2017-01-05 00:00:00,68.83311462402344,65.93775177001953,34.86725616455078,138.25425720214844,89.81804656982422,79.80000305175781,57.61000061035156,30.5,99.08230590820312,41.408687591552734,40.63789749145508,,57.76258850097656,29.244382858276367,34.306785583496094,31.61337661743164,70.5166244506836,32.119998931884766,61.19072341918945,21.403013229370117,39.27220916748047,22.26201629638672,203.1260223388672,95.02193450927734,,103.24821472167969,73.86000061035156,,34.190364837646484,,27.24078369140625,185.9015350341797,36.577999114990234,65.70999908447266,56.27840805053711,16.686288833618164,12.46420955657959,19.8872127532959,49.69198989868164,70.2790756225586,77.76687622070312,92.08577728271484,71.08830261230469,106.62586212158203,917.0,39.022499084472656
2017-01-06 00:00:00,68.97020721435547,65.77011108398438,34.43461227416992,138.6505889892578,89.45818328857422,80.8499984741211,56.77000045776367,29.110000610351562,98.60748291015625,41.67679214477539,40.705501556396484,,58.138824462890625,29.15632438659668,33.88397216796875,31.265878677368164,70.89681243896484,31.649999618530273,61.52216339111328,21.18644142150879,39.32456588745117,22.007539749145508,203.85279846191406,95.21171569824219,,103.9913101196289,74.19000244140625,,34.18217849731445,,27.544477462768555,186.62620544433594,36.5490837097168,65.79000091552734,55.255638122558594,16.830137252807617,12.406312942504883,19.8872127532959,49.86492919921875,70.5228042602539,78.84098052978516,92.49983215332031,71.06324005126953,107.4433364868164,918.02001953125,39.79949951171875
2017-01-09 00:00:00,69.32661437988281,65.58722686767578,34.6607666015625,138.5751190185547,88.69254302978516,81.81999969482422,56.66999816894531,28.59000015258789,98.59054565429688,41.489933013916016,40.25764083862305,,57.648075103759766,28.989002227783203,34.20845413208008,31.283245086669922,70.25047302246094,30.65999984741211,60.733890533447266,20.80979347229004,39.00165939331055,21.63996124267578,203.17987060546875,94.69190216064453,,103.78862762451172,73.55999755859375,,33.838226318359375,,27.796762466430664,186.03567504882812,36.346622467041016,63.380001068115234,54.55945587158203,16.7116756439209,12.141645431518555,19.773223876953125,49.59316635131836,70.11373901367188,78.39981842041016,91.144775390625,70.53673553466797,106.55072021484375,901.0,39.84600067138672
2017-01-10 00:00:00,70.04856872558594,65.46531677246094,35.00491714477539,138.55625915527344,88.0187759399414,79.25,58.7400016784668,29.0,98.4887924194336,41.611793518066406,40.32524108886719,,56.72380065917969,29.226768493652344,34.49361038208008,32.447364807128906,70.34552001953125,30.809999465942383,60.47412109375,20.451976776123047,38.547847747802734,21.234683990478516,203.17987060546875,93.99060821533203,,103.56668853759766,74.2300033569336,,33.608917236328125,,27.82480239868164,186.0088653564453,37.0022087097168,63.630001068115234,53.880470275878906,16.957063674926758,12.14991569519043,20.115196228027344,49.60140609741211,70.78387451171875,77.97786712646484,89.08399200439453,69.77619934082031,105.82720184326172,896.6699829101562,39.79499816894531
2017-01-11 00:00:00,70.28617858886719,66.113037109375,34.709930419921875,135.1399688720703,88.76146697998047,80.9000015258789,57.459999084472656,28.84000015258789,97.2763442993164,42.07487106323242,40.587196350097656,,56.72380065917969,29.121097564697266,34.139625549316406,32.96861267089844,70.098388671875,31.040000915527344,60.41141128540039,20.084745407104492,39.333290100097656,20.90480613708496,203.75405883789062,94.20512390136719,,104.03955841064453,74.93000030517578,,33.61710739135742,,27.974306106567383,186.5366973876953,37.79277038574219,63.189998626708984,54.129722595214844,17.033220291137695,12.35668659210205,20.22919464111328,49.37905502319336,72.22863006591797,78.44779205322266,89.41337585449219,69.99349975585938,105.86478424072266,900.8200073242188,39.95100021362305
2017-01-12 00:00:00,70.25874328613281,66.61595153808594,34.503440856933594,136.5366973876953,88.93756103515625,81.0,57.150001525878906,28.899999618530273,97.18307495117188,41.782405853271484,40.10552978515625,,56.462074279785156,29.517366409301758,33.942970275878906,32.58635711669922,69.7657241821289,30.040000915527344,60.53681945800781,20.291902542114258,39.17620849609375,21.093307495117188,203.24266052246094,93.98236083984375,,104.90807342529297,74.5,,33.535213470458984,,27.857505798339844,186.12515258789062,37.72528839111328,63.40999984741211,53.59684753417969,17.050140380859375,12.232624053955078,20.09766387939453,48.777862548828125,72.4897232055664,78.03541564941406,90.80599975585938,70.06871032714844,105.86478424072266,895.52001953125,40.68199920654297
2017-01-13 00:00:00,70.02113342285156,66.31877136230469,34.99508285522461,138.8959503173828,89.10598754882812,80.80000305175781,57.189998626708984,29.3799991607666,97.16609954833984,41.99361038208008,40.342132568359375,,56.502960205078125,30.02810287475586,34.34611511230469,32.43867492675781,70.22196960449219,30.260000228881836,60.671180725097656,20.57438850402832,38.92310333251953,21.34778594970703,203.7091827392578,94.25463104248047,,104.8984146118164,74.9800033569336,,33.47789764404297,,27.808446884155273,186.491943359375,37.551753997802734,63.93000030517578,53.56247329711914,16.86398696899414,12.216081619262695,20.176578521728516,49.10728073120117,71.8195571899414,77.84358978271484,91.23886108398438,70.21076965332031,106.44734191894531,894.5700073242188,40.856998443603516
2017-01-17 00:00:00,70.00287628173828,66.99696350097656,34.601768493652344,140.07565307617188,89.02943420410156,80.30999755859375,57.04999923706055,30.0,97.3950424194336,40.87249755859375,39.235137939453125,,57.03463363647461,30.679733276367188,34.09046173095703,32.412620544433594,69.38552856445312,28.719999313354492,60.59056854248047,20.885122299194336,39.184932708740234,21.61168670654297,202.99143981933594,94.11434173583984,,104.6089096069336,76.69999694824219,,33.75632095336914,,28.0327091217041,185.82994079589844,37.551753997802734,63.849998474121094,53.510894775390625,16.381671905517578,12.058938026428223,19.334789276123047,48.0778694152832,70.91443634033203,77.92990112304688,93.29966735839844,71.21367645263672,106.75740051269531,891.25,40.486000061035156
2017-01-18 00:00:00,70.81623077392578,67.32463836669922,35.12290954589844,141.3118896484375,88.76911163330078,80.62000274658203,58.65999984741211,30.190000534057617,97.25088500976562,41.07559585571289,39.066131591796875,,56.69927215576172,30.74138641357422,34.49361038208008,32.551612854003906,70.1553955078125,29.1200008392334,61.06532669067383,20.621469497680664,39.29838562011719,21.21583366394043,203.44003295898438,94.84866333007812,,104.85980224609375,76.19000244140625,,33.81365203857422,,28.030372619628906,186.2235870361328,37.67708206176758,63.88999938964844,54.56805419921875,16.449365615844727,12.058938026428223,19.843374252319336,47.26256561279297,71.85437774658203,78.24638366699219,93.46903228759766,71.54219055175781,107.16143798828125,896.280029296875,40.374000549316406
2017-01-19 00:00:00,70.08512878417969,66.94364929199219,34.719764709472656,138.99978637695312,88.49346923828125,80.37999725341797,60.06999969482422,29.260000228881836,96.82696533203125,41.213714599609375,37.89152145385742,,56.21669006347656,30.168996810913086,34.36578369140625,32.4039306640625,69.97484588623047,27.84000015258789,60.420345306396484,20.593219757080078,38.914390563964844,21.21583366394043,202.68641662597656,94.2793960571289,,104.73436737060547,77.0,,33.690818786621094,,27.98131561279297,185.59739685058594,37.4649772644043,62.900001525878906,53.82890319824219,16.34782600402832,12.290522575378418,19.75568962097168,46.66139602661133,71.54977416992188,78.38065338134766,94.0618667602539,71.34847259521484,105.49836730957031,895.6099853515625,40.45199966430664
2017-01-20 00:00:00,69.63732147216797,67.7818603515625,34.92625427246094,141.82150268554688,88.5087890625,80.41999816894531,59.619998931884766,29.579999923706055,96.7845687866211,41.59555435180664,37.654911041259766,,56.102176666259766,30.019296646118164,34.49361038208008,32.1519889831543,70.32650756835938,28.459999084472656,60.90407943725586,20.564971923828125,39.44675064086914,21.291234970092773,203.43106079101562,94.84866333007812,,106.1143569946289,78.0,,33.838226318359375,,28.0327091217041,186.19674682617188,37.5710334777832,63.02000045776367,54.56805419921875,16.30552101135254,12.183000564575195,19.85213851928711,46.20844268798828,71.99364471435547,78.48615264892578,95.05931091308594,73.66497039794922,105.30103302001953,895.5,40.416500091552734
2017-01-23 00:00:00,69.42713165283203,67.66754913330078,34.6804313659668,140.91551208496094,88.34800720214844,80.18000030517578,60.2400016784668,28.81999969482422,96.58108520507812,41.408687591552734,37.07182693481445,,55.611412048339844,29.52617073059082,34.277286529541016,31.839250564575195,69.94632720947266,28.889999389648438,60.823055267333984,20.61205291748047,39.150020599365234,21.338359832763672,202.90170288085938,94.4361343383789,,105.7958984375,78.08999633789062,,33.92830276489258,,28.05139923095703,185.76731872558594,37.146820068359375,63.119998931884766,54.370361328125,16.18705177307129,12.133373260498047,19.78199005126953,45.854331970214844,72.99449157714844,78.78343963623047,95.76506042480469,73.252197265625,104.95338439941406,901.989990234375,40.89400100708008
2017-01-24 00:00:00,70.76140594482422,67.583740234375,34.611602783203125,139.9623260498047,89.09835052490234,80.55000305175781,60.220001220703125,28.110000610351562,94.75814056396484,42.058624267578125,37.71406173706055,,55.513275146484375,29.40288543701172,34.29695129394531,32.143306732177734,70.58313751220703,29.420000076293945,61.42626190185547,20.687381744384766,39.21110534667969,21.413761138916016,204.20263671875,95.74798583984375,,106.07575988769531,78.45999908447266,,34.313209533691406,,28.02570152282715,186.94821166992188,37.69636154174805,63.560001373291016,54.129722595214844,16.356285095214844,12.546918869018555,20.123964309692383,46.72727584838867,74.55239868164062,79.81919860839844,95.93443298339844,74.01034545898438,105.4325942993164,918.2000122070312,41.12200164794922
2017-01-25 00:00:00,70.26790618896484,67.69802856445312,34.749263763427734,142.5953369140625,89.76445007324219,81.30999755859375,60.7400016784668,28.239999771118164,95.63995361328125,42.61105728149414,37.950679779052734,,55.7259407043457,29.47333526611328,34.33628463745117,33.255287170410156,70.99185943603516,30.1299991607666,61.813377380371094,21.05461311340332,39.350746154785156,21.771913528442383,205.97012329101562,96.5235366821289,,106.3363265991211,78.91999816894531,,34.49336242675781,,28.471891403198242,188.5048828125,38.13984680175781,64.08000183105469,54.14690399169922,16.593212127685547,12.563460350036621,20.492250442504883,47.509620666503906,75.3357162475586,80.46173095703125,97.60942077636719,73.4206771850586,106.02452087402344,929.75,41.82600021362305
2017-01-26 00:00:00,70.304443359375,68.13238525390625,35.44739532470703,130.75169372558594,89.23614501953125,81.55000305175781,63.369998931884766,27.09000015258789,94.82598876953125,43.01726531982422,38.00137710571289,,56.0694580078125,29.711097717285156,35.06391143798828,32.59504699707031,71.1534423828125,30.719999313354492,61.894386291503906,21.421846389770508,38.93183898925781,22.016965866088867,205.7548370361328,96.47403717041016,,105.55464172363281,85.91000366210938,,34.23949432373047,,28.48590660095215,188.36172485351562,38.05308151245117,65.20999908447266,55.143898010253906,16.762449264526367,12.232624053955078,20.553630828857422,47.23786163330078,75.54456329345703,79.82877349853516,97.92935943603516,72.9489517211914,106.12787628173828,930.9000244140625,41.95750045776367
